,id,isotope_scatt,S_vib,Cv
3994,3994,2317788240.0674024,139.80735546895548,68.12487059803769
3995,3995,21673418542.275833,147.8207881367551,131.99395735312885
3996,3996,7792707456.35398,638.5044564906649,94.01079757856327
3997,3997,2877349886.4140477,2341.255402084874,141.4298282117675
3998,3998,357344212.8937277,581.6169138529783,48.66073984341221
3999,3999,5254334337.229827,587.3372818519505,94.2662209133841
4000,4000,3357145343.3809314,1209.9142847736784,96.79050624644735
4001,4001,27422151760.214195,531.144727795829,249.78282890229042
4002,4002,6532893893.900897,1858.5054709462593,143.09629773406573
4003,4003,322530547.91627854,1101.1110180390738,74.10460042857005
4004,4004,14391981617.992018,136.7977989452228,91.14530895176193
4005,4005,1298055423.8871942,1883.264091254867,352.0799501853033
4006,4006,9822902207.631586,108.28593298505704,60.24292475281774
4007,4007,920144015.9529123,1191.991168579214,94.1493647408704
4008,4008,-1347785146.9535265,807.0988027537776,98.75150439261331
4009,4009,-715081255.4845135,685.3899849546136,74.44385559783586
4010,4010,3646784695.852369,1903.8006312496216,141.00560193570257
4011,4011,14557440781.884954,113.50658539937037,76.02101468108732
4012,4012,31732345963.737812,581.9810574469949,173.13557818178776
4013,4013,5167662041.010328,2438.624833788135,137.29963897692366
4014,4014,9063419678.718403,939.2621816237295,141.1194101906912
4015,4015,30633618295.82326,260.08486671597296,67.90910696249297
4016,4016,775036427.4551672,973.1375780980217,97.37904358094815
4017,4017,607030922.6652341,28.98168945142963,174.1767964787929
4018,4018,0.0,2380.6471740233187,139.00603035307552
4019,4019,7631138588.7685175,1261.8225015211985,214.52974203827827
4020,4020,16723569929.746044,938.446846906221,404.2792922072944
4021,4021,2722613898.1444974,577.9735155491029,97.13135022525732
4022,4022,6068289267.167707,1254.2838763677005,245.1299382063018
4023,4023,42542032.23774202,122.98850601357987,59.11420774288981
4024,4024,12779084296.039946,614.4946627350671,94.98026210502685
4025,4025,0.0,2491.8688359864204,138.34028040424667
4026,4026,2624305411.847854,610.1747895660321,205.29655242585667
4027,4027,4077803041.8555317,1369.4217874401443,178.18518476156282
4028,4028,278773355.7966334,368.4763777319384,73.60791874957825
4029,4029,0.0,1329.68151793281,72.27981438955874
4030,4030,8046711075.164414,2443.683559006716,140.6723607827876
4031,4031,3422632380.8416715,877.275102880695,140.44490177209178
4032,4032,1884186476.1299682,520.8321330787669,73.36927881825136
4033,4033,10381403860.011538,1174.6559401871611,188.78542157591835
4034,4034,1280865274.431514,922.8419294270027,73.62535030324841
4035,4035,5306987732.036638,206.9198757496487,94.01833727380163
4036,4036,2728924575.6994967,208.26460613296183,87.49465148486462
4037,4037,6395487558.390253,207.78161915687718,148.9733978445973
4038,4038,6731719465.735696,333.53789977899714,246.6802064544072
4039,4039,8658916004.291216,66.36205201986958,164.9795113220326
4040,4040,14398008224.564062,226.5866729584078,139.0587043388973
4041,4041,442874316.8946306,765.4448033606708,184.2012784151015
4042,4042,882911772.4863218,858.5546778864486,73.68849165129905
4043,4043,5178954266.463864,652.2107227535586,97.10303248737648
4044,4044,5862900040.719569,399.9972934596594,204.86697548034178
4045,4045,2945864321.3188643,690.6311316030622,72.17680850459494
4046,4046,17619852509.456585,659.8667876879181,93.18034513408574
4047,4047,3542762051.082752,452.42893363572915,214.1765139231561
4048,4048,12218010069.589117,250.43734154664486,83.53220612409548
4049,4049,9398733597.041317,1028.6791794500025,93.6048021847867
4050,4050,365509967.80069804,1012.2824326065542,73.6164720240061
4051,4051,6201812684.794978,1216.1694898200708,139.97691082346645
4052,4052,2335419554.7254786,22.09237555084744,72.54448000708555
4053,4053,3626261922.668215,1407.3052599366508,139.41765708583733
4054,4054,4094522100.367969,135.88527066958463,69.18397480266285
4055,4055,35361434621.95283,527.0720626090406,406.4228485673509
4056,4056,-659564449.7692811,1268.7236944606325,75.78249327169446
4057,4057,3037498978.599537,1438.047199317,137.38762008134043
4058,4058,1210874545.0676155,916.7089463659202,96.42661351248708
4059,4059,12522870116.223482,305.2320877345809,93.93301925439734
4060,4060,2894519359.4875464,2171.479403903259,142.65004121160908
4061,4061,0.0,2856.2740248079167,135.75982173547135
4062,4062,18220297598.799057,141.12137713839243,43.968174223683434
4063,4063,793402781.5703862,572.8631496748053,96.91404655005846
4064,4064,3721924400.041076,590.9605515694267,146.56416160978634
4065,4065,1321349344.4874837,2527.9348045701654,146.08812235733754
4066,4066,4630105839.663496,791.9742007691264,70.31798779897777
4067,4067,918224489.4024695,626.5725940626901,98.27384708872889
4068,4068,71906568.69057404,1363.6953960222017,220.5916761650304
4069,4069,6681116247.68704,1568.686603936123,169.60811619672359
4070,4070,855126957.6224278,18.44984007888453,168.3074419923204
4071,4071,527006075.764265,459.0630049168305,95.32554235828405
4072,4072,2179748715.4153852,963.8278128562035,98.069704349003
4073,4073,10078460375.85897,578.7391893959647,141.70037145213328
4074,4074,1481870144.0439763,824.8829335323588,97.36334058572996
4075,4075,7943313353.143661,1152.0594484301914,96.91634722024651
4076,4076,47133700595.42904,145.8047362838211,87.85205799300545
4077,4077,1222408523.048703,378.6201430653641,69.25369824464977
4078,4078,4395932294.45791,84.33064680168089,126.0531433584912
4079,4079,6732113121.686839,755.0951582651018,94.00985469871553
4080,4080,1776531902.6647067,859.174455976251,98.40950449385231
4081,4081,9809893187.536474,581.4733727703407,94.96062199338037
4082,4082,32996454125.13924,462.99452304640585,398.7906532325848
4083,4083,21391778751.68476,1701.2614450365927,209.38874890128184
4084,4084,18467810602.059338,208.5403313063083,286.2800629985492
4085,4085,6761503023.804577,668.5600372351031,72.15457876412567
4086,4086,2119192228.323687,2642.0103874062906,143.15638610281283
4087,4087,4244333548.4424853,3199.27838374797,143.29666411932817
4088,4088,169970270774.50504,-17.739609598527952,24.311431231300574
4089,4089,0.0,1669.5248238460506,142.67065743903422
4090,4090,4121046262.2441673,2812.212765872332,139.27419378266652
4091,4091,523633.0996266763,184.92182887620308,65.61138103029732
4092,4092,5890507154.103581,402.6515603546433,94.7890509495592
4093,4093,32497212155.6948,382.00337633162326,89.42149679459014
4094,4094,4223346585.1899557,1264.4185914316909,97.08730639391122
4095,4095,6768556127.058002,472.81652278574177,93.1183667729493
4096,4096,21526215916.2063,564.5459400977692,89.76230902488201
4097,4097,8470180801.464781,856.1988108467914,96.36494025609998
4098,4098,87733663430.59561,326.175639083216,112.10603166524862
4099,4099,5335917154.737819,388.78459397418936,91.83533086191376
4100,4100,913272676.2250829,1201.2297932494207,73.5659342017658
4101,4101,2298146172.615405,2052.9846863180755,143.88179374274233
4102,4102,2822748928.9325185,1422.9830355270851,144.46247422723567
4103,4103,5924041880.651734,99.54564185157354,52.247462549282076
4104,4104,649417164.8654635,59.73155184724983,45.17790679263647
4105,4105,3949495297.9514856,2052.0587132319342,140.3087494338735
4106,4106,3789006505.295774,2731.8295981868678,140.92836587468923
4107,4107,2988301561.8206434,3281.5260999187694,140.64312033057365
4108,4108,-1291612610.6462078,1978.603603754885,101.60405014365405
4109,4109,6000747832.36871,713.0922006569758,92.90112375634286
4110,4110,680782037.155377,331.780514958062,48.91079383269021
4111,4111,5638945141.098318,1554.2350419855868,222.2573775301388
4112,4112,10398509899.663868,457.20107654770237,90.69828400093482
4113,4113,2795516253.5745163,672.2822092000133,96.00574343286107
4114,4114,4332671672.121962,425.004113933433,183.41933819485766
4115,4115,18665956222.299725,802.6837407752513,87.49830876178375
4116,4116,7419611728.506041,1090.1107642373297,94.29918828340746
4117,4117,7006967954.378067,0.8697738289440262,83.57168124646496
4118,4118,4922130333.825322,1004.8277167817497,95.82513447079424
4119,4119,1162333797.9078207,826.6378395441665,97.46730788757472
4120,4120,30392123771.61449,296.3177194104276,181.5432210605121
4121,4121,5901831509.431461,955.1100881720557,70.26390981298287
4122,4122,41949509936.379135,186.09202070295748,434.9165790741576
4123,4123,47808757545.016075,109.70041045222091,105.09131982969619
4124,4124,15538416671.274462,648.6456197522432,187.7065100097966
4125,4125,808953919.6579689,780.7059855210593,115.3072361571555
4126,4126,1112230909.7102687,914.8215184970072,74.04256207087649
4127,4127,1753911631.3874667,763.3627862133978,143.11723071560576
4128,4128,4912159436.210269,2960.0186740423846,142.01326562840157
4129,4129,3628670012.1427813,2277.5154231055226,141.04282973394916
4130,4130,6245385692.983917,1110.6972806787967,72.56328891160356
4131,4131,12640992929.260685,18.285857812297674,37.073464995393174
4132,4132,8750631753.72373,527.3511573980795,174.83804396307542
4133,4133,1492877162.4254405,171.19484522783478,158.27952279062913
4134,4134,96897312768.27779,297.30895663027883,142.8657824483447
4135,4135,5294111009.039977,97.19332117970855,46.922745046402575
4136,4136,-1715692986.594772,498.5582510453525,51.037824829736905
4137,4137,1187878737.95116,464.0854802305631,47.93458743342603
4138,4138,8398992126.452929,181.4615307195944,72.44986416661678
4139,4139,12615093205.881256,244.71104182625726,92.89325130678847
4140,4140,5540523179.053642,-1.5763266453601574,131.55252034893087
4141,4141,20652751503.678143,789.0393453760238,134.9364361855683
4142,4142,8058625758.266574,2753.121679270355,140.59226302442076
4143,4143,616275918.1958268,1004.3252253597291,99.22215911288063
4144,4144,66807042339.110695,301.73247276003093,120.2362004227945
4145,4145,5761821727.783537,1705.2623816661408,138.2350183690778
4146,4146,4228312409.443832,646.1390949774712,97.34601232282215
4147,4147,0.0,655.9765546612939,120.41914770500182
4148,4148,0.0,3123.145605446752,140.9107127796784
4149,4149,5508870756.601877,1899.2106267142747,139.93576387143537
4150,4150,3979393503.854652,3558.3862472540127,144.93401873814122
4151,4151,0.0,271.3954140577612,68.13726248221796
4152,4152,3927298312.8686175,355.9775573812855,71.57372038582845
4153,4153,806003460.8286022,529.9766587960355,120.3710900941252
4154,4154,209780751.4803032,987.6181493240975,99.59554951586084
4155,4155,6126380257.406424,554.5591851578673,94.39103034846023
4156,4156,7483461080.3012905,218.25413037921925,87.94277627369928
4157,4157,23309418198.12805,258.91046069212774,100.92044964394614
4158,4158,1161351102.0737317,428.77230282445754,24.522063761873635
4159,4159,844895623.6199687,1547.0503426746072,98.86357877578176
4160,4160,7282563309.941425,1669.7365076025685,136.4293127736962
4161,4161,11947368955.628433,563.1023413608741,95.0169213874676
4162,4162,8589464933.780131,875.6316533379642,92.5575009384812
4163,4163,742863353.9113879,1066.819929063554,98.16920431601112
4164,4164,3402662729.6921167,2667.2632583684526,144.05889932982757
4165,4165,0.0,509.8392835965198,96.41373631798041
4166,4166,4612066627.478735,2462.4039353517733,141.7901520577977
4167,4167,3853440264.8119526,391.7038846454056,91.85865806983078
4168,4168,2726049960.87948,1001.2278436078284,96.6697546704908
4169,4169,0.0,260.7586480415405,90.43253474000869
4170,4170,2769463282.5405517,1660.4345643599418,213.05308127415546
4171,4171,146841750019.99478,145.0809679860719,220.48007348758122
4172,4172,1604624608.5598695,234.3700465006436,48.30606952459823
4173,4173,57226251899.106514,212.0963504089574,98.88087092001261
4174,4174,18652933572.781788,25.945307464179088,49.692956400977074
4175,4175,29232897231.158295,187.17603644013548,149.1484706055747
4176,4176,2779962410.434888,829.4092856732931,94.77193088202887
4177,4177,12752500174.127163,329.8004698671658,92.32727162676602
4178,4178,4946551032.316697,436.4161802584707,91.85494290517667
4179,4179,407457752.96007067,386.9167436994801,49.63236049117061
4180,4180,3631567637.159719,2302.267522038615,141.9692141114838
4181,4181,-168663693.78053018,827.3106649800263,74.63359271836647
4182,4182,1216930970.76664,151.5083545721803,46.67146450569121
4183,4183,10408911622.682396,542.370038753962,189.97823246564738
4184,4184,12297555381.22624,1010.2313931979527,138.3055400252505
4185,4185,0.0,285.9383574696225,127.10056514398417
4186,4186,4054304385.0081806,288.9044864695726,95.2816624478474
4187,4187,26177813.64482994,1441.4717557754084,220.23362668040295
4188,4188,1365856147.4051323,386.8370050812432,71.61389013441608
4189,4189,6408405778.4910555,106.73824166886254,158.11037775549661
4190,4190,2859487427.2824636,1164.315449823026,97.19408542274233
4191,4191,3086770696.246329,2494.5078266995124,142.41816760697589
4192,4192,4754759497.40751,183.88854420675204,70.02343727270326
4193,4193,8809824359.088617,1031.5032089505908,96.25485584394266
4194,4194,3745782565.192887,2074.2464385637127,140.32944675570306
4195,4195,15937731526.812649,623.4155908899272,93.21212253469696
4196,4196,12520116825.744398,53.85474658765584,45.251196979779294
4197,4197,2148887221.0238595,410.8891345148493,71.70927025144186
4198,4198,20539704671.20876,288.1204796362621,134.8853223851314
4199,4199,4827856467.436837,841.9652839894383,70.89384188482876
4200,4200,5128271882.225054,2671.506164036461,138.36211316685035
4201,4201,4789350865.012777,2545.8362149109885,138.01693252469857
4202,4202,0.0,438.3072966660275,238.3666270299718
4203,4203,14986907402.509766,367.90766033335115,94.18133237597284
4204,4204,1671217177.9142854,646.7585113154294,97.33366763592657
4205,4205,14594637082.900162,965.76765108381,91.32229845868231
4206,4206,7388260149.489959,1609.060878418434,135.18305355389742
4207,4207,-579393360.2901051,1490.0013527837016,101.70635052665824
4208,4208,-129604658.67306082,818.3425974526316,98.70253455924487
4209,4209,4046672979.7508183,1425.3623184220976,138.65252944590551
4210,4210,4012227776.220995,1074.2669721533457,70.47629489192154
4211,4211,2060338065.103437,320.4351127582514,71.77778520569693
4212,4212,90143735.63061789,615.0367050481567,74.18795207686382
4213,4213,452122522.5912438,74.80923366367473,122.58910682527652
4214,4214,5235491901.941707,1901.6184533272096,137.39846564087986
4215,4215,10377841700.828932,316.9333076698419,196.91608771971917
4216,4216,2703213314.023144,833.4830971383054,73.4050860088054
4217,4217,6015163246.86278,142.71054866582963,80.3314270078692
4218,4218,1089896801.0117893,48.8754032939442,46.520823893623074
4219,4219,16516210929.032816,59.611559453826416,79.46553233005278
4220,4220,4173112144.262744,500.6386148489844,163.9942432770972
4221,4221,8914794935.859867,508.22713874274075,117.79858857813413
4222,4222,20333649682.43912,638.9224947104511,92.85713106006187
4223,4223,3311634197.7289176,2907.701957303035,144.23981308278087
4224,4224,248905128.61761373,1947.29474561181,98.58340772097512
4225,4225,2365142438.5564218,1054.7697618769225,98.26251487615941
4226,4226,1502623047.4978216,2980.4126458342785,145.67849955131618
4227,4227,3999141949.921195,547.9211791807307,96.51895543444726
4228,4228,742745332.603801,481.107173909964,47.47358782436263
4229,4229,1174524031.486588,450.0827281928931,120.65863414449284
4230,4230,1143032501.9104712,271.29291734776365,70.02604458557119
4231,4231,135034338794.41437,220.39626511373825,108.08332580076119
4232,4232,2818974595.713599,1744.4572966210023,140.7500382389945
4233,4233,345329788.5516575,132.95414484673228,368.89273107592174
4234,4234,9228022485.562689,1431.7322805663225,93.60078331996759
4235,4235,165154634035.48743,173.03237499427647,308.5510138141329
4236,4236,3679865252.989647,924.1449710354447,71.70831988891386
4237,4237,9595587658.220156,616.216646740556,95.72092014201074
4238,4238,46743894852.23793,1119.5633855098583,133.57541739487374
4239,4239,1244563292.8446946,1108.6653465056186,96.63596448145047
4240,4240,-7292928373.77478,1322.246511519034,76.8604456160474
4241,4241,8102656095.630642,877.6252686885246,72.57491087536135
4242,4242,12237918454.59651,209.67583071297054,133.56198257885404
4243,4243,-595683857.261433,647.6712036249285,75.01652625047299
4244,4244,2965011732.2573166,3178.5634739612797,142.7661662671362
4245,4245,386695216.80629015,5464.849067378096,266.41699843718783
4246,4246,0.0,3434.585008603486,137.234262577088
4247,4247,3464973504.560538,1681.3976718763397,140.01312816217643
4248,4248,324357591.9715453,887.7000484128133,73.53552143721015
4249,4249,81829915565.0149,183.1190790036179,156.0891358640746
4250,4250,1171468999.0608883,142.58350147217095,69.75036739873798
4251,4251,3600149804.4364386,1755.3587465219362,141.8045548446695
4252,4252,190906254.77789328,669.8132573225367,95.71790463856136
4253,4253,21331375481.657932,196.70563351069512,122.28669650989039
4254,4254,400707036.1747594,307.885949169015,68.93285914920311
4255,4255,1764358997.3980327,98.77341475147246,108.06237800058902
4256,4256,27246943211.31191,43.10278573345403,88.05160987783519
4257,4257,2326214614.8690543,555.2079214979051,94.98376336357133
4258,4258,10223629147.423586,97.87121232812628,82.5146611542918
4259,4259,25240734135.45402,286.535991099543,89.03380743962407
4260,4260,798942683.8804073,479.7276661582699,212.59634177102788
4261,4261,14620520813.390173,229.69014817337649,146.38434990639686
4262,4262,4430254370.0426655,837.1111119006873,154.13850357794814
4263,4263,482209288.09161454,1377.3157365801683,145.66990093349142
4264,4264,3440749500.867175,381.4599476851248,85.63401418405442
4265,4265,12869164520.706257,255.75301654678395,91.49261412616669
4266,4266,3520973046.3780046,2360.0768685324165,144.047805991997
4267,4267,4145303590.6379642,412.5024658755258,72.5626163202051
4268,4268,5802761815.391052,2170.883933792323,138.45986192420057
4269,4269,36335465221.17778,667.959631710071,85.3571879855036
4270,4270,25536125107.010616,546.0151968263935,274.1337900926132
4271,4271,69913259489.60942,2007.4517467406552,581.3958717454572
4272,4272,4783245895.120218,315.98198156217836,48.768185023082324
4273,4273,1987665901.4338117,1905.160994617472,144.70784761623582
4274,4274,6322105849.710144,2633.9021516273224,141.21177526052094
4275,4275,19691220435.003315,216.82859927579653,107.38040116075284
4276,4276,2116356988.3161058,2012.4732212077613,144.2873864894206
4277,4277,15989143820.986994,135.1610719175684,84.5497921208106
4278,4278,11109596792.355888,242.56525861861502,68.93136623677783
4279,4279,51702980815.54473,734.4423221128336,204.06992403057637
4280,4280,12145807459.796354,1284.9198207345732,349.39071574707657
4281,4281,9242029611.38974,165.76492536693627,46.61153553038598
4282,4282,12966439249.001257,27.843334047437704,119.40206754184233
4283,4283,2222671660.7890615,711.120114613659,96.28699506179291
4284,4284,2826217846.1003504,3273.180424321851,145.2689239304502
4285,4285,940662972.8829056,2808.9680835704316,144.8510888772952
4286,4286,1420375898.238773,1880.0007222758325,146.13990084577284
4287,4287,12011196710.892937,349.209393470568,85.23913854308947
4288,4288,78854621964.28464,2829.1376017333896,398.9588995796752
4289,4289,2299254266.4390736,3502.5547862599465,145.69830589373993
4290,4290,8751620989.892162,318.0908984216078,118.4492237357326
4291,4291,58550078642.09029,270.2440636633191,86.46457854695775
4292,4292,26562551518.465786,984.9850186809898,360.15206944330544
4293,4293,1506510724.1654873,122.8912636022079,127.8776034327974
4294,4294,6853566601.775411,633.706109883636,136.7347803765671
4295,4295,403816535.8273138,99.41841542241316,90.9845543481724
4296,4296,20082146722.549747,90.41489500843527,63.88449391467281
4297,4297,8339740471.318393,369.4305561701903,48.01213744518829
4298,4298,69825734519.7296,132.05363264102604,90.07744401177744
4299,4299,14738320326.732517,278.0486471267835,93.00167076992425
4300,4300,3164541904.699731,512.0097427898066,126.164546197953
4301,4301,31907660570.84601,423.82209197365114,137.77926806935088
4302,4302,2609969093.023964,69.03711787000799,45.84264270911933
4303,4303,6750426312.604439,78.71237341291837,123.60020228713009
4304,4304,0.0,442.23792155249,71.42662415955321
4305,4305,4991205784.94863,14.198296291107637,36.610908873988365
4306,4306,2355855163.4503865,318.35183335820597,182.92416167005032
4307,4307,6842472611.245029,2558.4437327631695,188.66479984968046
4308,4308,3093519296.3567333,2382.915569938842,141.94853317703453
4309,4309,650312577.1088287,110.53565175417496,46.40779899528254
4310,4310,460534650.4198753,139.07201062204976,101.6634537949066
4311,4311,22524393672.160625,242.64370034968553,107.07950912449698
4312,4312,68948790984.63374,185.28582550680602,157.5853835570784
4313,4313,22201655785.306934,129.0592518524057,223.89946928207047
4314,4314,80591388530.66264,385.4596683938026,229.09751163150878
4315,4315,2253947582.281173,1775.0331274368946,141.519346208155
4316,4316,25412650080.019512,442.21259978565223,106.75423094426466
4317,4317,0.0,202.93314623749046,205.36189166442134
4318,4318,20118812457.9583,61.50970274717553,113.57141236883801
4319,4319,3297353013.4400043,151.31813387254252,125.87637213621244
4320,4320,1192284413.9604082,1698.6497454861394,73.83154634597199
4321,4321,3336542324.268657,2647.5042538757543,143.2406958802452
4322,4322,22747703393.121872,1394.182503413358,650.3709087985394
4323,4323,7521598898.762757,959.6067146693739,261.07271366164485
4324,4324,8496875468.258521,326.314151673444,94.88043567839685
4325,4325,56177920096.80318,263.91178551296116,93.82244999012775
4326,4326,7882048048.55074,92.243335887331,137.80363022502343
4327,4327,13007626122.303907,155.8226223235242,88.8994720731044
4328,4328,3139106986.4303226,1843.2413501986957,144.26705394036426
4329,4329,473702523.6804562,125.91192371135095,98.16564083224979
4330,4330,4572670943.78937,2440.3851383589717,142.08384556176932
4331,4331,0.0,439.27219808818273,109.01049281253864
4332,4332,3487274.4112056782,912.928078755794,120.52053264331981
4333,4333,923945762.2484773,1997.9605888984124,336.0745556076331
4334,4334,2548052445.579301,37.31169704917966,254.73523158259042
4335,4335,12734253868.994987,346.78773518163524,165.94172374658513
4336,4336,13355957868.729021,451.5360310932192,84.56860360690862
4337,4337,11366041359.48257,341.4678985434854,98.94181425732097
4338,4338,29858018333.23835,569.7954176350106,185.42973710750735
4339,4339,140945689839.86728,248.7407150628015,83.68946879268056
4340,4340,137048301473.53352,39.066505361808524,22.156000784728644
4341,4341,18313275832.473816,186.8281728837556,185.34439370182525
4342,4342,6804956146.763104,130.07354466381992,115.11401914582912
4343,4343,1200153197.7501273,491.70757074561016,95.99830697464154
4344,4344,2522436285.7811584,546.0702379717042,166.99533856220447
4345,4345,3220052783.2295265,2333.2975377347207,143.03624362009344
4346,4346,4400845831.632938,52.72336098722483,65.97709121428923
4347,4347,4065480174.6042223,1868.2596715360012,142.0619184502459
4348,4348,29402466434.321,498.881938825238,107.35494722479505
4349,4349,128605477399.42299,-66.3026151433638,132.22638865402305
4350,4350,45307508376.18977,619.4049605986934,247.67427839103598
4351,4351,70235706491.88893,347.6003263306771,244.9221262291668
4352,4352,0.0,108.25228643283911,46.93634452553009
4353,4353,2457311199.288456,43.63761986261147,22.224031284049204
4354,4354,1640790630.8867583,775.4781767978794,142.05781116640236
4355,4355,5217903637.2310705,303.2042437748885,175.75274202253155
4356,4356,15791263255.051376,370.35638036181217,93.44444118112868
4357,4357,15425175459.330204,523.0066798144404,161.64315673674307
4358,4358,25994931.22401633,127.23660316525599,64.65241699429156
4359,4359,3942994602.913604,240.71396106138064,64.70943424288522
4360,4360,10298447113.00438,425.9608701632968,235.62329387921483
4361,4361,14166890811.459435,635.206379688124,196.0925033707061
4362,4362,750940899.2458197,569.2680839888391,96.62502192510942
4363,4363,8893800356.863005,1449.9100099350508,182.94315387940853
4364,4364,6923506682.587243,58.17146323689395,22.898524748061597
4365,4365,31878800755.395084,2.162695974009312,37.28333111494462
4366,4366,31865054431.96637,107.23904886778696,179.9597437810745
4367,4367,54813621181.39978,459.78725147377827,104.97784366013879
4368,4368,0.0,1627.9155101112844,137.9320726176678
4369,4369,56867524474.06085,26.746809980516037,142.15946533402078
4370,4370,1806854199.7337348,267.375924621684,70.26335696842885
4371,4371,28548534894.883423,298.1108572133403,249.1686198221716
4372,4372,17185396951.49014,151.75124037876054,87.82022199196344
4373,4373,6650151552.202868,212.4035849631113,93.35068638658156
4374,4374,16270822496.395027,1094.8847988786113,188.7001568442641
4375,4375,50775182683.868324,597.5489300253931,392.86072192539643
4376,4376,14375739157.817793,132.80342310097473,162.9305332703334
4377,4377,3760333982.8761983,2937.4955556556683,143.73248075637878
4378,4378,97637815396.8189,394.1250474558599,317.6588184188224
4379,4379,400551026.0104562,837.6277358565344,215.3393087329804
4380,4380,658636542.079609,329.24145823423663,114.27155691322591
4381,4381,356808916.9220553,1937.4374017435673,237.922252584637
4382,4382,50851255.28454803,72.94228844803922,62.562843595274195
4383,4383,2646545558.501004,1027.5692379272414,73.86713965304845
4384,4384,1922233223.5811515,1219.931771747421,97.9092333639086
4385,4385,0.0,441.6607678880842,136.99497053405082
4386,4386,635864484.8705443,1308.7116468345046,97.90807647490176
4387,4387,583345727.9016998,653.1396143657344,116.77900628404339
4388,4388,1183717721.2380111,1407.6749837780117,96.99151540135459
4389,4389,2252504317.932735,2940.75541514486,142.84461457759508
4390,4390,3308614212.3329797,2818.889554121115,140.81046707416758
4391,4391,2638605727.0406528,2296.7159181046877,142.39740046521393
4392,4392,49627973569.082016,95.73028667052796,196.31501552850693
4393,4393,0.0,3818.8635349444526,140.1745443652525
4394,4394,0.0,1939.5936742454383,138.74038248410895
4395,4395,2607090637.12392,389.82550490626585,141.15974313486848
4396,4396,1383147704.2366438,762.185968184879,72.4242011439387
4397,4397,3533742928.983543,1859.5885900350902,139.59289277549203
4398,4398,14853208388.222649,2727.9867559457166,342.4198890228609
4399,4399,145447792093.39944,96.5579730397833,54.7546550186467
4400,4400,259066614.19341093,456.0816956575523,69.89680722666232
4401,4401,9272732203.09141,408.22467593240685,355.8099951486118
4402,4402,5247266643.92112,638.870640756365,92.76966760063843
4403,4403,922660774.273958,886.9239302206875,73.82118260581217
4404,4404,1255125983.1856208,238.15875875753667,40.49848033105828
4405,4405,1956142479.412679,631.5672372701355,116.62786370810406
4406,4406,5715606622.31962,577.6560164243878,95.94883169996821
4407,4407,4476208171.135542,2599.7244288849697,140.85243635460736
4408,4408,15865525329.9628,163.2457082568744,105.42400759810886
4409,4409,848631938.7187649,1193.9610304526516,98.13882338787715
4410,4410,10920378078.840916,2957.163769176704,209.33025303295383
4411,4411,3007819752.831373,20.070718767079914,59.74153945759622
4412,4412,5561235946.223687,772.5960075519887,97.11225349584674
4413,4413,11997340727.292957,168.6702426786982,88.9481572896395
4414,4414,21547593649.60761,642.717477974441,645.513276202527
4415,4415,-973524566.9064028,1245.5597884821477,99.89210692198435
4416,4416,75161202597.30998,613.0764589718201,167.80762854304373
4417,4417,7071053485.299863,727.6343677081206,95.60996880767077
4418,4418,2270835114.577394,1276.8979080113158,97.59044097751287
4419,4419,6072760263.888277,350.332321417583,256.3591827659417
4420,4420,3209395576.5257616,2423.021115653524,141.8498974918572
4421,4421,0.0,2364.9519454478645,134.80344610294964
4422,4422,3936809405.943772,305.52726468628003,70.10511114201823
4423,4423,9817479221.813696,95.70853558806935,62.40132378117646
4424,4424,151523667.16513896,94.83017338737062,46.061067599666444
4425,4425,2736657951.908262,225.27541854586246,49.03608114405477
4426,4426,52591770.58742483,109.35647910085106,126.4465732549645
4427,4427,1727301814.8798816,2529.8728533848634,144.75451594948217
4428,4428,1486400014.876396,761.483427597774,73.76446427295275
4429,4429,15528085658.312227,900.1913761810836,135.05622682546561
4430,4430,2236281468.2363405,780.9153508186914,70.0253442926661
4431,4431,30468521266.9214,789.6517591589084,653.799760487677
4432,4432,244240525.55482954,565.7082850101474,95.87919900066879
4433,4433,1078993674.8686428,628.9108167182059,97.95267992498698
4434,4434,913319581.213573,451.55645133781024,95.10031400494495
4435,4435,6189200722.923982,825.7962739088335,72.62520346339281
4436,4436,875402421.3790519,1567.5674307706588,98.29767135339902
4437,4437,605803989.4387356,44.25956184178469,103.93093686783203
4438,4438,10092389475.3249,560.0271421195616,94.48109632146956
4439,4439,4561552679.53743,374.22962002715065,68.4792213919066
4440,4440,5266391818.453224,766.7578381872734,94.17927085477632
4441,4441,2359652992.713066,2972.7979526511667,145.624406562015
4442,4442,-1240161140.8242798,1031.5645565556613,75.13327861461585
4443,4443,16343112122.533358,89.528904240436,55.21210939223503
4444,4444,672571415.9906564,1175.1873968734326,97.37027149816724
4445,4445,3504685477.9738865,832.5831504490094,97.36193801937938
4446,4446,16574558273.130123,146.47642390251494,161.47400480888172
4447,4447,2245401710.0009036,972.8554039506955,94.62830008056353
4448,4448,65363151238.302666,302.9368562909488,186.41238137678633
4449,4449,76983582671.72667,271.52501243826254,177.06126404323956
4450,4450,5498707567.518424,957.3825135882406,94.18733662919907
4451,4451,1601262571.7622705,1011.2447670586573,98.59974168677209
4452,4452,1265562678.5411682,1007.5487082441807,73.51792247656543
4453,4453,1109174447.1399653,671.6570705469394,97.37120955068764
4454,4454,2686522418.1894917,1514.4885247435495,143.10199949092072
4455,4455,4716195671.532961,1012.7932276248587,72.05334621955099
4456,4456,2908608892.9348917,3328.1824723148743,142.03774574781917
